achieving,action,actions,address,addresses,agenda,agreement,agreements,agri0,amount,amounts,applicant,applicants,application,applications,architecture,area,areas,article,articles,associations,beneficiaries,beneficiary,budget,call,calls,cancer,case,cases,companies,company,contract,contracts,core,countries,country,date,dates,development,developments,duration,dynamics,educational,effect,effects,eligible,energy,engineering,environment,environments,establishment,establishments,field,fields,finances,financing,foundation,foundations,framework,fund,funding,funds,general,goals,governmental,grant,grants,guideline,guidelines,1,humanities,hydrogen,increasing,indicative,individual,individuals,industries,industry,infrastructure,infrastructures,institution,institutions,interaction,interactions,interim,investment,law,member,members,objective,objectives,organisation,organisations,organization,organizations,outcome,outcomes,participant,participants,parties,parts,party,payment,payments,personal,plan,planning,plans,priorities,priority,program,programme,programmes,programs,project,projects,proposal,proposals,protection,provision,provisions,public,repair,reporting,request,requests,requirements,result,results,scheme,schemes,science,sciences,sector,sectors,security,service,services,simulation,social,societal,societies,3,specific,storage,strengthening,subject,submission,sum,sums,support,supports,taking,technologies,technology,theme,themes,topic,topics,transport,world,@@class@@
0,0,0,0,0,0,1.118,0,0,0,0,1.626,0.86,0,0,0,1.155,0,0,0,0,0,0,0,0.605,0,0,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0,0.616,0,0,0,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,0.328,0,0,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.026,0,0,0,0,0,0,1.274,0,0,0,0,0,0,0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0,0,0,0,0,0,0.904,0,0,0,0,0,0,0,0,1.082,0.519,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,0,0,0,0,0,0,0.922,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.276,0.38,0,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423,0,0,0,0,0,0,0,0,0,0,0
0,0,0.316,0.355,0,0,0.423,0.536,0,0.546,0,0.615,0.325,0.263,0.546,0,0.437,0.573,0.57,0,1.113,0.527,0.741,0.27,0.229,0,0,0.378,0.556,0,0,0.712,0,0,0,0.378,0.409,0,0.36,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.407,0,0,0.594,0,0,0,0.8,0,0.486,0.233,0,0,0.281,0.373,0,0.691,0,0,0,0,0,0,0,0,0,0,0,1.136,0.486,0,0,1.25,0,0.716,0,0,0,0,0.415,0.268,1.69,0,0,0,0,0,0,0,0,0.999,1.296,0,0,0,0,0,0,0,0.135,0,0,0.124,0.171,0.321,0.259,0.58,0,0.679,0.277,0,0,0,0,0.457,0,0,0,0,0.819,0,0,0,0.58,0.333,0.383,0,0.556,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.768,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.641,0.519,0,0,0,0,0,0,0,1.038,0,0.532,0.451,0.895,0,0,0,0,0,0,0,0,0,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0,0,0,0,0,0,0,0.344,0,0.46,0,0,0.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0,0,0,0,1.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.755,0,0.244,0.336,0.632,0.51,1.142,0,0,0,0,0,0,0,0,0,0.497,0,0,0,0,0,0,0,0.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,1.513,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.432,0,0,0,0,0,0,0.892,0,0,0,0,0,0,0,0,0,0.914,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,0,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0,0,0,0,0,0.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,0,0,0,0,0,0,0,0,0,0,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.363,0,0.45,0,1.532,0.537,0,0,0,0,0.781,0.413,0.334,0.693,0,0,0,0,0,0,0.669,0,0.343,0.291,0.576,0,0.479,0,0,0,0,0,0,0,0.479,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516,0,0,0,0,0,0,0,0.222,0,0,0,0,0.357,0,0,0.877,0,0,0,0,0,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.34,0,0,0,0,0.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.486,0,0.157,0.217,0,0.329,0.736,0,0,0,0,0,0.992,0,0.58,0,0.32,0,0,0,0,0,0,0,0.422,0.486,0,0,0,0,0,0,0,0,0.61,0.555,0,0,0.241,0,0,0,0.974,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.449,0,0,0,0,0,0,0,0,0,0.967,0.511,0.414,0.859,0,0,0,0,0,0,0,0,0.424,0.36,0,0,0,0,0,0,0,0,0,0.383,0,0,0,0,0,0,0,0,0,0,0.519,0,0,0,0,0,0,0.639,0,0,0,2.23,0,0,1.257,0,0,0,0,0,0,0.586,0,1.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0.421,0,0,0,0,0,0,0,0,0,0,0,1.007,0,0,1.56,0,0,0,0,0,0,0.195,0.268,0.504,0,0,0,0,0,0,0,0,0,0,1.055,0,0,0,0,0,1.068,1.716,0,0,0,0,0,0,0,0,0,0,0,0.755,0,0,0,0.299,0,0,0,0,0,0,0,0,0,1.279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993,0,0,0,0,0,0,0.641,0.993,0,0,0,0,0,0,0,0,0,0.868,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0.459,0,0,0,0,0.739,0.979,0,0,0,0,0,0,0,1.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,0,0,0,0,0,0,0,0,0,0,0,0,1.684,0,0,0,0,0,0,0,0,0,0.326,0,0,0,0,0,0,0,0,0,0,0,0,1.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.639,0,0,0,0,0,0,0,0,0,0,1.009,0.534,0.432,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.672,0,0,1.954,0,0,0,0,0,0.542,0,0,0,0,0,0,0,0,0,0,2.329,2.158,0,1.313,0,0,0,0,0,0.461,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641,0.681,0.439,0,0,1.376,0,0,0,0,0,0,0,0,1.052,0,0,0,0,0,2.857,0,0,0,0.204,0.28,0.526,0,0,0,0,0,0,0,0,0,0,1.102,0,1.052,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.789,0,0,0,0.312,1.876,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,0,0,0,0,0,0,0,0,0,0,0.705,0,0,0,0,0,0,0,0,0,0,3.03,0,0,1.708,0,1.039,0,0,0,0.6,0.795,0,0,0,0,0,0,0,0,1.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368,0,0,2.119,0,1.442,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,1.368,0,0,0,0,0,0,0,0,0,0,0,0,1.145,0,0,0,0,0,0,0,0,0,1.071,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,1.148,0,0,0,0,0,0,1.107,0,0.567,0,0.954,0,0,0,0,0,0,0,0,0,0,0,2.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0,0,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0,0,0,0,1.504,0,0,1.504,0,0,0,0,0,0,0,0,0,0,0.284,0.804,0,0.261,0.359,0,0,1.218,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1.613,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993,0,0,0,0,0,0,0.641,0.993,0,0,0,0,0,0,0,0,0,0.868,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0.459,0,0,0,0,0.739,0.979,0,0,0,0,0,0,0,1.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,0,0,0,0,0,0,0,0,0,0,0,0,1.684,0,0,0,0,0,0,0,0,0,0.326,0,0,0,0,0,0,0,0,0,0,0,0,1.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,0,0,0,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,2.988,0,1.959,0,0,1.104,0,0,0.322,1.354,0,0,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469,0.824,0,0,0,0.37,0,0,0,0,0,0,0,0,1.305,0,0,0.885,0,1.072,0,1.289,0,0,0.186,0,0,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,0,0,0,0,0,0,0,0,0,1.221,0,1.111,0.859,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.447,0,0,0,0,0,0,0,0.894,0,0,0,0.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0,0,0,0,1.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.65,0,0.21,0.29,0,0,0.984,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,0,0,0.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,1.303,0,0,0,0,0,0,0
0.641,0.183,0.203,0.228,0.61,0,0.271,0.344,0,0.35,0,0.394,0.209,0.169,0.35,0,0.28,0.367,0.365,0.585,0,0.338,0,0.173,0.147,0.291,0,0.242,0.357,0,0,0.456,0,0,0.156,0.242,0.263,0.633,0.231,0,0.344,0,0,0.459,0,0.212,0.571,0.85,0,0,0.637,0,0,0.397,0,0,0,0,0.266,0.513,0.112,0.312,0.15,0.629,0,0.18,0.239,0,0.443,0,0,0,0,0.459,0.328,0.465,0,0,0,0,0.728,0.312,0,0,0.802,0,0.459,0.218,0.383,0.318,0.251,0.266,0.172,0,0,0.538,0.687,0.459,0.316,0.525,0.459,0.606,0.641,0.831,0.411,0.336,0.498,0.637,0,0.433,1.117,0.087,0.246,0,0.08,0.109,0.206,0.166,0.372,0.481,0.436,0.177,0,0.554,0.501,0.79,0.293,0.431,0.162,0.411,0.465,0.525,0.709,0.436,0,0.372,0.213,0.246,0,0.357,0.595,0,0.344,0.188,0.85,0,0.308,0.28,0.574,0,0.122,0,0.322,0.519,0.492,0.567,0.557,0.516,0.399,0,0,0
0.545,0.156,0.172,0.194,0.519,0.659,0.231,0.293,0,0.298,0.498,0.336,0.178,0.144,0.298,0,0.239,0.313,0.311,0.498,0,0.288,0.405,0.147,0.125,0.248,0,0.206,0.304,0.526,0,0.389,0.455,0.483,0.133,0.206,0.224,0.539,0.196,0.65,0.293,0,0,0.391,0,0.18,0,0.723,0.437,0,0.542,0.668,0.222,0.338,0,0.324,0,0,0.227,0.437,0.095,0.266,0.127,0,0,0.154,0.203,0,0,0,0.734,0,0.501,0.391,0.279,0,0.723,0.498,0.48,0.574,0.62,0.266,0.559,0.646,0,0,0.391,0.186,0.326,0.271,0.213,0.227,0.146,0,0,0,0,0.391,0.269,0.447,0.391,0,0,0,0.35,0.286,0.424,0.542,0,0.369,0,0.074,0.209,0,0.068,0.093,0.175,0.141,0.317,0.409,0.371,0.151,0,0,0.427,0,0.249,0.367,0.138,0.35,0.395,0.447,0.604,0.371,0.596,0.317,0.182,0.209,0,0.304,0.507,0.827,0.293,0.16,0,0.608,0.262,0.239,0.489,0,0.104,0.624,0.274,0,0.419,0,0,0.439,0.34,0,0.444,0
0.641,0.183,0.203,0.228,0.61,0,0.271,0.344,0,0.35,0,0.394,0.209,0.169,0.35,0,0.28,0.367,0.365,0.585,0,0.338,0,0.173,0.147,0.291,0,0.242,0.357,0,0,0.456,0,0,0.156,0.242,0.263,0.633,0.231,0,0.344,0,0,0.459,0,0.212,0.571,0.85,0,0,0.637,0,0,0.397,0,0,0,0,0.266,0.513,0.112,0.312,0.15,0.629,0,0.18,0.239,0,0.443,0,0,0,0,0.459,0.328,0.465,0,0,0,0,0.728,0.312,0,0,0.802,0,0.459,0.218,0.383,0.318,0.251,0.266,0.172,0,0,0.538,0.687,0.459,0.316,0.525,0.459,0.606,0.641,0.831,0.411,0.336,0.498,0.637,0,0.433,1.117,0.087,0.246,0,0.08,0.109,0.206,0.166,0.372,0.481,0.436,0.177,0,0.554,0.501,0.79,0.293,0.431,0.162,0.411,0.465,0.525,0.709,0.436,0,0.372,0.213,0.246,0,0.357,0.595,0,0.344,0.188,0.85,0,0.308,0.28,0.574,0,0.122,0,0.322,0.519,0.492,0.567,0.557,0.516,0.399,0,0,0
0.545,0.156,0.172,0.194,0.519,0.659,0.231,0.293,0,0.298,0.498,0.336,0.178,0.144,0.298,0,0.239,0.313,0.311,0.498,0,0.288,0.405,0.147,0.125,0.248,0,0.206,0.304,0.526,0,0.389,0.455,0.483,0.133,0.206,0.224,0.539,0.196,0.65,0.293,0,0,0.391,0,0.18,0,0.723,0.437,0,0.542,0.668,0.222,0.338,0,0.324,0,0,0.227,0.437,0.095,0.266,0.127,0,0,0.154,0.203,0,0,0,0.734,0,0.501,0.391,0.279,0,0.723,0.498,0.48,0.574,0.62,0.266,0.559,0.646,0,0,0.391,0.186,0.326,0.271,0.213,0.227,0.146,0,0,0,0,0.391,0.269,0.447,0.391,0,0,0,0.35,0.286,0.424,0.542,0,0.369,0,0.074,0.209,0,0.068,0.093,0.175,0.141,0.317,0.409,0.371,0.151,0,0,0.427,0,0.249,0.367,0.138,0.35,0.395,0.447,0.604,0.371,0.596,0.317,0.182,0.209,0,0.304,0.507,0.827,0.293,0.16,0,0.608,0.262,0.239,0.489,0,0.104,0.624,0.274,0,0.419,0,0,0.439,0.34,0,0.444,0
0.641,0.183,0.203,0.228,0.61,0,0.271,0.344,0,0.35,0,0.394,0.209,0.169,0.35,0,0.28,0.367,0.365,0.585,0,0.338,0,0.173,0.147,0.291,0,0.242,0.357,0,0,0.456,0,0,0.156,0.242,0.263,0.633,0.231,0,0.344,0,0,0.459,0,0.212,0.571,0.85,0,0,0.637,0,0,0.397,0,0,0,0,0.266,0.513,0.112,0.312,0.15,0.629,0,0.18,0.239,0,0.443,0,0,0,0,0.459,0.328,0.465,0,0,0,0,0.728,0.312,0,0,0.802,0,0.459,0.218,0.383,0.318,0.251,0.266,0.172,0,0,0.538,0.687,0.459,0.316,0.525,0.459,0.606,0.641,0.831,0.411,0.336,0.498,0.637,0,0.433,1.117,0.087,0.246,0,0.08,0.109,0.206,0.166,0.372,0.481,0.436,0.177,0,0.554,0.501,0.79,0.293,0.431,0.162,0.411,0.465,0.525,0.709,0.436,0,0.372,0.213,0.246,0,0.357,0.595,0,0.344,0.188,0.85,0,0.308,0.28,0.574,0,0.122,0,0.322,0.519,0.492,0.567,0.557,0.516,0.399,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.583,0,0.978,0,0.782,0,0,0,0,0,0,0,0.41,0,0,0.676,0,0,0,0,0,0,0,0.676,0,0,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108,0,0,0,0,0,0,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.881,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.882,0,0,0,0,0,0,0,0,1.777,0,0,0,0.242,0,0,0.222,0,0.574,0,0,1.343,0,0,0,0,0,0,0,0,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782,0,0,0.341,0,0,0,0,0,0,0,0,0,0,0
0.545,0.156,0.172,0.194,0.519,0.659,0.231,0.293,0,0.298,0.498,0.336,0.178,0.144,0.298,0,0.239,0.313,0.311,0.498,0,0.288,0.405,0.147,0.125,0.248,0,0.206,0.304,0.526,0,0.389,0.455,0.483,0.133,0.206,0.224,0.539,0.196,0.65,0.293,0,0,0.391,0,0.18,0,0.723,0.437,0,0.542,0.668,0.222,0.338,0,0.324,0,0,0.227,0.437,0.095,0.266,0.127,0,0,0.154,0.203,0,0,0,0.734,0,0.501,0.391,0.279,0,0.723,0.498,0.48,0.574,0.62,0.266,0.559,0.646,0,0,0.391,0.186,0.326,0.271,0.213,0.227,0.146,0,0,0,0,0.391,0.269,0.447,0.391,0,0,0,0.35,0.286,0.424,0.542,0,0.369,0,0.074,0.209,0,0.068,0.093,0.175,0.141,0.317,0.409,0.371,0.151,0,0,0.427,0,0.249,0.367,0.138,0.35,0.395,0.447,0.604,0.371,0.596,0.317,0.182,0.209,0,0.304,0.507,0.827,0.293,0.16,0,0.608,0.262,0.239,0.489,0,0.104,0.624,0.274,0,0.419,0,0,0.439,0.34,0,0.444,0
0.641,0.183,0.203,0.228,0.61,0,0.271,0.344,0,0.35,0,0.394,0.209,0.169,0.35,0,0.28,0.367,0.365,0.585,0,0.338,0,0.173,0.147,0.291,0,0.242,0.357,0,0,0.456,0,0,0.156,0.242,0.263,0.633,0.231,0,0.344,0,0,0.459,0,0.212,0.571,0.85,0,0,0.637,0,0,0.397,0,0,0,0,0.266,0.513,0.112,0.312,0.15,0.629,0,0.18,0.239,0,0.443,0,0,0,0,0.459,0.328,0.465,0,0,0,0,0.728,0.312,0,0,0.802,0,0.459,0.218,0.383,0.318,0.251,0.266,0.172,0,0,0.538,0.687,0.459,0.316,0.525,0.459,0.606,0.641,0.831,0.411,0.336,0.498,0.637,0,0.433,1.117,0.087,0.246,0,0.08,0.109,0.206,0.166,0.372,0.481,0.436,0.177,0,0.554,0.501,0.79,0.293,0.431,0.162,0.411,0.465,0.525,0.709,0.436,0,0.372,0.213,0.246,0,0.357,0.595,0,0.344,0.188,0.85,0,0.308,0.28,0.574,0,0.122,0,0.322,0.519,0.492,0.567,0.557,0.516,0.399,0,0,0
0.64,0.183,0.202,0.227,0.609,0.773,0.271,0.344,0,0.35,0.584,0,0.209,0.169,0.35,1.261,0.28,0,0.365,0.584,0.713,0.338,0.475,0.173,0.147,0.291,0,0.242,0.356,0.617,0.652,0.456,0.534,0.567,0.156,0.242,0.262,0.632,0.231,0,0.344,0,0,0,0.644,0.212,0,0.849,0.512,0.939,0.636,0,0.261,0.396,0,0.38,0,0,0.266,0.512,0.112,0.312,0.149,0,0,0.18,0.239,0,0.443,0,0,0,0.587,0.459,0.327,0,0,0.584,0.563,0.673,0,0.312,0.656,0,0.801,0.574,0,0.218,0,0.318,0.25,0.266,0.172,0,0,0.537,0,0.459,0.316,0.525,0,0,0.64,0,0,0.336,0.498,0.636,0,0.433,0,0.086,0.245,0,0.079,0.109,0.205,0.166,0.371,0.481,0.435,0.177,0,0.553,0.501,0.79,0.293,0.43,0.162,0.411,0.464,0.525,0.709,0.435,0.7,0.371,0.213,0.245,1.033,0.356,0.595,0,0,0.187,0,0.713,0.308,0.28,0.574,0,0.122,0.732,0.321,0.519,0.492,0,0,0.515,0.399,0,0.522,0
0.641,0.183,0.203,0.228,0.61,0,0.271,0.344,0,0.35,0,0.394,0.209,0.169,0.35,0,0.28,0.367,0.365,0.585,0,0.338,0,0.173,0.147,0.291,0,0.242,0.357,0,0,0.456,0,0,0.156,0.242,0.263,0.633,0.231,0,0.344,0,0,0.459,0,0.212,0.571,0.85,0,0,0.637,0,0,0.397,0,0,0,0,0.266,0.513,0.112,0.312,0.15,0.629,0,0.18,0.239,0,0.443,0,0,0,0,0.459,0.328,0.465,0,0,0,0,0.728,0.312,0,0,0.802,0,0.459,0.218,0.383,0.318,0.251,0.266,0.172,0,0,0.538,0.687,0.459,0.316,0.525,0.459,0.606,0.641,0.831,0.411,0.336,0.498,0.637,0,0.433,1.117,0.087,0.246,0,0.08,0.109,0.206,0.166,0.372,0.481,0.436,0.177,0,0.554,0.501,0.79,0.293,0.431,0.162,0.411,0.465,0.525,0.709,0.436,0,0.372,0.213,0.246,0,0.357,0.595,0,0.344,0.188,0.85,0,0.308,0.28,0.574,0,0.122,0,0.322,0.519,0.492,0.567,0.557,0.516,0.399,0,0,0
0.472,0.135,0.149,0.168,0.45,0.571,0.2,0.254,0.656,0.258,0.431,0,0.154,0.125,0.258,0.931,0.207,0.271,0.269,0.431,0.527,0.249,0.351,0.128,0.108,0.215,0,0.179,0,0.455,0,0.337,0.394,0.418,0.115,0.179,0.194,0,0.17,0.563,0.254,0.791,0.622,0.339,0.475,0.156,0.421,0.626,0.378,0.693,0.469,0,0.192,0.293,0,0.281,0.671,0,0.196,0.378,0.083,0.23,0.11,0.464,0,0.133,0.176,0,0.327,0.359,0.636,0,0.434,0.339,0.242,0.343,0.626,0.431,0.416,0.497,0,0.23,0.484,0.559,0,0.423,0.339,0.161,0.282,0.234,0.185,0.196,0.127,0,0,0.396,0.506,0.339,0.233,0,0.339,0,0,0.613,0,0.248,0.367,0.469,0.442,0.319,0,0.064,0.181,0,0.059,0.081,0.152,0.122,0.274,0.355,0.321,0.131,0,0.408,0,0.583,0.216,0.318,0.119,0.303,0.343,0.387,0.523,0.321,0.516,0.274,0.157,0.181,0.762,0.263,0.439,0.717,0.254,0.138,0.626,0.527,0.227,0.207,0,0,0.09,0.541,0.237,0.383,0.363,0.418,0.411,0.38,0.294,0.408,0.385,0
0.433,0.124,0.137,0.154,0.412,0.523,0.183,0.232,0.6,0.237,0,0,0.141,0.114,0.237,0.853,0.189,0.248,0,0.395,0,0.228,0,0.117,0.099,0.197,0.476,0.164,0.241,0.417,0,0.308,0.361,0.383,0.106,0.164,0.177,0,0.156,0.516,0.232,0.725,0.57,0.31,0.435,0.143,0.385,0.574,0.346,0.635,0.43,0,0.176,0.268,0,0.257,0.615,0,0.18,0.346,0.076,0.211,0.101,0.425,0.804,0.122,0.161,0,0.299,0.329,0,0.754,0.397,0.31,0.221,0,0.574,0.395,0.381,0.455,0.492,0.211,0.444,0.512,0,0.388,0,0.147,0.259,0.215,0.169,0.18,0.116,0,0,0.363,0.464,0.31,0.213,0,0.31,0,0,0,0,0.227,0.336,0.43,0.404,0.293,0,0.058,0.166,0,0.054,0.074,0.139,0.112,0.251,0.325,0.294,0.12,0.762,0.374,0,0,0.198,0.291,0.109,0.278,0.314,0.355,0.479,0.294,0.473,0.251,0.144,0.166,0.698,0.241,0.402,0.656,0.232,0.127,0.574,0.482,0.208,0.189,0,0,0.082,0.495,0.217,0.351,0.333,0.383,0.376,0.349,0.27,0.374,0.353,0
